ano,estado,municipio,partido,prefeito,votacao
2004,SP,GETULINA,PSDB,MANOEL ROGERIO ZABEU MIOTELLO,0.72483
2004,SP,GUARA,PSDB,MARCO AURELIO MIGLIORI,0.32623
2004,SP,GLICERIO,PMDB,ENêAS XAVIER DA CUNHA,0.38999
2004,SP,GUARACAI,PTB,ALCEU CANDIDO CAETANO,0.55198
2004,SP,GUAICARA,PTB,OSVALDO AFONSO COSTA,0.42334
2004,SP,GUARIBA,PTB,MARIO SERGIO CAZERI,0.56124
2004,SP,GUARUJA,PDT,FARID SAID MADI,0.54165
2004,SP,GUARAREMA,PL,ANDRE LUIS DO PRADO,0.73601
2004,SP,GUARATINGUETA,PFL,ANTONIO GILBERTO FILIPPO FERNANDES JUNIOR,0.46662
2004,SP,GUARACI,PFL,JORGE LUIZ LEVI,0.53376
2004,SP,GUARANI D OESTE,PT,MARCO ANTONIO DO CARMO CABOCLO,0.50356
2004,SP,GUAREI,PMDB,JOSê PEDRO DE BARROS,0.60784
2004,SP,GUARULHOS,PT,EL?I ALFREDO PIET?,0.59568
2004,SP,GUATAPARA,PSDB,ESDRAS IGINO DA SILVA,0.59298
2004,SP,GUZOLANDIA,PSDB,LUIZ ANT?NIO PEREIRA DE CARVALHO,0.9847
2004,SP,HERCULANDIA,PSDB,JOSê CARLOS RODRIGUES ADORNO,0.27234
2004,SP,HOLAMBRA,PFL,CELSO CAPATO,0.5885
2004,SP,IARAS,PT,EDILSON GRANGEIRO XAVIER,0.50135
2004,SP,IBIRA,PFL,FRANCISCO MARCIO CARVALHO,0.4965
2004,SP,IGARACU DO TIETE,PSDB,GUILHERME FERNANDES,0.49654
2004,SP,HORTOLANDIA,PT,ANGELO AUGUSTO PERUGINI,0.66156
2004,SP,IACANGA,PSDB,ISMAEL EDSON BOIANI,1
2004,SP,IACRI,PFL,FRANCISCO ANTONIO BARBIZAM,0.43081
2004,SP,IBATE,PC do B,JOSE LUIZ PARELLA,0.6595
2004,SP,IEPE,PPS,FAIAD HABIB ZAKIR,0.58469
2004,SP,IBITINGA,PSDB,FLORISVALDO ANTONIO FIORENTINO,0.4931
2004,SP,IGARAPAVA,PAN,FRANCISCO TADEU MOLINA,0.50814
2004,SP,IBIUNA,PTB,FABIO BELLO DE OLIVEIRA,0.6089
2004,SP,IGARATA,PSDB,JOSê CARLOS PRIANTI,0.83359
2004,SP,IGUAPE,PMDB,ARIOVALDO TRIGO TEIXEIRA,0.56851
2004,SP,ICEM,PPS,ANTONIO HONORIO DO NASCIMENTO,0.64182
2004,SP,ILHA COMPRIDA,PSDB,ANTONIO MARCIO RAGNI DE CASTRO LEITE,0.55122
2004,SP,ILHA SOLTEIRA,PSL,ODILIA GIANTOMASSI GOMES,0.45522
2004,SP,INUBIA PAULISTA,PFL,WLADIMIR ROM?O GUILHERMO,0.3977
2004,SP,IPAUCU,PSDB,PAULO SERGIO CORREA LEITE,0.57467
2004,SP,ILHABELA,PTB,MANOEL MARCOS DE JESUS FERREIRA,0.58272
2004,SP,IBIRAREMA,PL,ARLINDO VARALTA,0.40814
2004,SP,IPERO,PSDB,MARCO ANTONIO VIEIRA DE CAMPOS,0.61657
2004,SP,DIADEMA,PSDB,JOSê AUGUSTO DA SILVA RAMOS,0.41227
2004,SP,IPEUNA,PSDB,MARCOS ANTONIO BUENO,0.72263
2004,SP,INDAIATUBA,PDT,JOSê ONêRIO DA SILVA,0.50738
2004,SP,CUBATAO,PL,CLERMONT SILVEIRA CASTOR,0.81301
2004,SP,INDIANA,PSDB,SALVADOR ROBERVAL PEREIRA,0.65098
2004,SP,CUNHA,PFL,JOSE DE ARAUJO MONTEIRO,0.5467
2004,SP,INDIAPORA,PSDB,RICARDO DESIDêRIO SILVEIRA ROCHA,0.51164
2004,SP,ITAI,PFL,VALDIR DIANA,0.60759
2004,SP,MATAO,PT,ADAUTO APARECIDO SCARDOELLI,1
2004,SP,IPIGUA,PPS,GETULIO JOSE DE SOUZA,0.53557
2004,SP,IPUA,PPS,ITAMAR ROMUALDO,0.51296
2004,SP,IRACEMAPOLIS,PSDB,FABIO FRANCISCO ZUZA,0.41457
2004,SP,IRAPURU,PPS,ANTONIO DONIZETI C?CERO,0.79867
2004,SP,IRAPUA,PSB,LEILA SILVA DO PRADO MIRANDA,0.59197
2004,SP,ITAPIRA,PV,ANTONIO HELIO NICOLAI,0.54659
2004,SP,ITAPETININGA,PMDB,ROBERTO RAMALHO TAVARES,1
2004,SP,ITAPOLIS,PSDB,MOACYR ZITELLI,0.62717
2004,SP,ITANHAEM,PSDB,JO?O CARLOS FORSSELL NETO,0.59296
2004,SP,ITAJU,PSDB,FATIMA TERESINHA CAMARGO GUIMARAES,0.61427
2004,SP,ITAOCA,PFL,ALUIZIO RIBAS DE ANDRADE,0.5447
2004,SP,ITAPECERICA DA SERRA,PMDB,JORGE JOSê DA COSTA,0.76955
2004,SP,ITAJOBI,PP,CATIA ROSANA BORSIO CARDOSO,0.45801
2004,SP,ITAPEVA,PT,LUIZ ANTONIO HUSSNE CAVANI,0.50986
2004,SP,ITAPUI,PPS,JOSE GILBERTO SAGGIORO,0.60497
2004,SP,ITAPEVI,PPS,MARIA RUTH BANHOLZER,0.48292
2004,SP,ITAPURA,PPS,ANT?NIO FERNANDES LEITE CHAVES,0.41932
2004,SP,ITATINGA,PSDB,ARISTEU PEDROSO DE ALMEIDA,0.43059
2004,SP,ITIRAPINA,PSDB,ARNOLDO LUIZ DE MORAES,0.67934
2004,SP,ITARARE,PSDB,JO?O JORGE FADEL,0.50675
2004,SP,ITAPORANGA,PHS,HERNANI CAMARGO,1
2004,SP,ITAQUAQUECETUBA,PL,ARMANDO TAVARES FILHO,0.71731
2004,SP,ITARIRI,PP,DANIEL JOAQUIM SILVA,0.53125
2004,SP,ITATIBA,PMDB,JOSê ROBERTO FUMACH,0.44677
2004,SP,JACI,PPS,MARCIO RODRIGUES DE SOUZA,0.53267
2004,SP,ITUVERAVA,PSDB,M?RIO TAKAYOSHI MATSUBARA,0.45978
2004,SP,JABORANDI,PMDB,MARCOANTONIO PINTO NETO,0.3737
2004,SP,ITIRAPUA,PMDB,MARCOS HENRIQUE ALVES,0.59304
2004,SP,ITOBI,PMDB,TADEU DOS SANTOS,0.56623
2004,SP,ITU,PV,HERCULANO CASTILHO PASSOS JUNIOR,0.72262
2004,SP,ITUPEVA,PMDB,OCIMAR POLLI,0.52662
2004,SP,JACUPIRANGA,PT,JO?O BATISTA DE ANDRADE,0.52862
2004,SP,JARDINOPOLIS,PP,MARIO SERGIO SAUD REIS,0.40751
2004,SP,JABOTICABAL,PPS,JOSê CARLOS HORI,0.49721
2004,SP,JALES,PT,HUMBERTO PARINI,0.65692
2004,SP,JACAREI,PT,MARCO AURêLIO DE SOUZA,0.53769
2004,SP,JAMBEIRO,PV,CARLOS ALBERTO DE SOUZA,0.40736
2004,SP,JOSE BONIFACIO,PP,CELSO OLIMAR CALGARO,0.47633
2004,SP,JANDIRA,PT,PAULO HENRIQUE BARJUD,1
2004,SP,JULIO MESQUITA,PFL,JOSê CARLOS MIRA,0.67704
2004,SP,JUMIRIM,PMDB,DARCI SCHIAVI,0.58258
2004,SP,JAGUARIUNA,PTB,TARCISIO CLETO CHIAVEGATO,0.4816
2004,SP,JARINU,PSDB,VANDERLEI GEREZ RODRIGUES,0.38974
2004,SP,JAU,PSDB,JO?O SANZOVO NETO,0.45877
2004,SP,JERIQUARA,PFL,ALEXANDRE ALVES BORGES,0.66081
2004,SP,JUNQUEIROPOLIS,PSDB,OSMAR PINATTO,0.42022
2004,SP,JOANOPOLIS,PMDB,JOSê GARCIA DA COSTA,0.59309
2004,SP,JOAO RAMALHO,PSDB,JOSê ZEZE RODRIGUES,1
2004,SP,JUQUITIBA,PSDB,ROBERTO SILVAL ROCHA,0.40278
2004,SP,LAGOINHA,PSDB,JOSê GALV?O DA ROCHA,0.50288
2004,SP,LAVINIA,PSDB,SALVADOR CAZUO MATSUNAKA,0.35873
2004,SP,JUQUIA,PMDB,MANOEL SOARES DA COSTA FILHO,0.65903
2004,SP,LENCOIS PAULISTA,PSDB,JOSê ANTONIO MARISE,0.31671
2004,SP,JUNDIAI,PSDB,ARY FOSSEN,0.49977
2004,SP,LIMEIRA,PDT,SILVIO FELIX DA SILVA,1
2004,SP,LARANJAL PAULISTA,PFL,ROBERTO FUGLINI,0.46872
2004,SP,LAVRINHAS,PT,MARINA INEZ MARTINS LOZANO,0.35265
2004,SP,LEME,PTB,GERALDO MACARENKO,0.49565
2004,SP,LUISIANIA,PTB,NIVALDO CERVIGNI,0.60256
2004,SP,LORENA,PTB,PAULO CESAR NEME,0.57642
2004,SP,LUPERCIO,PMDB,ABILIO KEMPE,0.49692
2004,SP,LOURDES,PSDB,ODêCIO RODRIGUES DA SILVA,0.70042
2004,SP,LOUVEIRA,PSDB,ELEUTêRIO BRUNO MALERBA FILHO,0.84357
2004,SP,LUCELIA,PT,JO?O PEDRO MORANDI,0.50878
2004,SP,LUCIANOPOLIS,PT,ADEMIR MANTOVANELLI,0.39803
2004,SP,LINDOIA,PPS,ELCIO FIORI DE GODOY,0.53227
2004,SP,LUIS ANTONIO,PSDB,IZAIAS LE?O DE SOUZA,0.44358
2004,SP,LINS,PSDB,APARECIDA DE F?TIMA DOMINGUES OTT?NIO PIRES,0.60894
2004,SP,LUTECIA,PFL,EVALDO BARQUILHA DE OLIVEIRA,0.55647
2004,SP,MACATUBA,PMDB,COOLIDGE HERCOS JUNIOR,0.49913
2004,SP,MACAUBAL,PMDB,SERGIO LUIZ DE MIRA,0.54594
2004,SP,MAIRINQUE,PTB,DENNYS VENERI,1
2004,SP,MARINOPOLIS,PPS,VALTER APARECIDO MARQUESINI,1
2004,SP,MANDURI,PL,JOSE HENRIQUE LOVATO,1
2004,SP,MACEDONIA,PTB,MOACYR JOSE MARSOLA,0.54651
2004,SP,MAGDA,PMDB,VIRICIMO CAZELLI,0.75886
2004,SP,MAIRIPORA,PSDB,ANTONIO SHIGUEYUKI AIACYDA,0.58966
2004,SP,MARTINOPOLIS,PSDB,ANTONIO LEAL CORDEIRO,0.64861
2004,SP,MERIDIANO,PTB,JOSê TORRENTE DIOGO DE FARIAS,0.54011
2004,SP,MARABA PAULISTA,PL,JOSE MONTEIRO DA ROCHA,0.64472
2004,SP,MARACAI,PFL,ROBERTO DE ALMEIDA,0.44661
2004,SP,MARAPOAMA,PTB,LOURENÄO LORENCETI,0.43509
2004,SP,MARIAPOLIS,PSDB,JOSê APARECIDO DE OLIVEIRA,0.58912
2004,SP,MAUA,PV,LEONEL DAMO,0.57062
2004,SP,MARILIA,PSDB,MARIO BULGARELI,1
2004,SP,MENDONCA,PP,CYOZI AIZAWA,1
2004,SP,MESOPOLIS,PTB,OTACIO CIANCI,0.51779
2004,SP,MIGUELOPOLIS,PSDB,CRISTIANO BARBOSA MOURA,0.58795
2004,SP,IPORANGA,PMDB,ARIOVALDO DA SILVA PEREIRA,0.57348
2004,SP,ITABERA,PFL,WALTER SêRGIO SOUZA ALMEIDA,0.40545
2004,SP,PERUIBE,PTB,JOSê ROBERTO PRETO,0.35584
2004,SP,MINEIROS DO TIETE,PTB,EDSON REINALDO SABAINE,0.54496
2004,SP,MIRASSOLANDIA,PDT,TEREZINHA RODRIGUES LIMA,0.49693
2004,SP,PIRAJU,PP,FRANCISCO RODRIGUES,1
2004,SP,PIRAJUI,PMDB,EUCLIDES FERRAZ DE CAMARGO,0.52677
2004,SP,MOCOCA,PMN,APARECIDO ESPANHA,0.56471
2004,SP,PIRACUNUNGA,PSDB,ADEMIR ALVES LINDO,0.63885
2004,SP,MOJI GUACU,PMDB,HêLIO MIACHON BUENO,0.33976
2004,SP,MOJI MIRIM,PDT,CARLOS NELSON BUENO,0.6054
2004,SP,MOGI DAS CRUZES,PSDB,JUNJI ABE,0.55133
2004,SP,MIRANDOPOLIS,PFL,JOSE ANTONIO RODRIGUES,0.65774
2004,SP,MIRANTE DO PARANAPANEMA,PFL,EDUARDO QUESADA PIAZZALUNGA,1
2004,SP,PIRAPORA DO BOM JESUS,PSDB,RAUL SILVEIRA BUENO JUNIOR,0.54436
2004,SP,MIRASSOL,PL,EDILSON GARCIA,0.80818
2004,SP,MONTEIRO LOBATO,PMDB,JO?O BUENO DA SILVA,0.48589
2004,SP,MONTE ALEGRE DO SUL,PMDB,VANDERLEI JOSE BROLESI,0.35273
2004,SP,MORRO AGUDO,PT,GILBERTO CESAR BARBETI,0.45511
2004,SP,MONTE ALTO,PT,GILBERTO MORGADO,1
2004,SP,MOTUCA,PSDB,HAMILTON FALVO,0.64
2004,SP,MONTE APRAZIVEL,PTB,WANDERLEY JOSê CASSIANO SANT'ANNA,0.50613
2004,SP,NHANDEARA,PSDB,NELSON MAGALHAES NEVES,0.6952
2004,SP,MORUNGABA,PTB,LUVALDO ANDRê FLAIBAM,0.57716
2004,SP,NIPOA,PTB,ANTONIO CARLOS RIBEIRO,0.61504
2004,SP,NOVA CAMPINA,PTB,ALAISE IDA CAMPOS MORAIS VASCONCELOS,0.56858
2004,SP,MURUTINGA DO SUL,PL,GILSON PIMENTEL,0.59026
2004,SP,MONTE AZUL PAULISTA,PTB,JACKSON PLAZA,0.33221
2004,SP,MOMBUCA,PFL,MARCOS ANTONIO POLETTI,0.58472
2004,SP,MONGAGUA,PSDB,ARTUR PARADA PR?CIDA,0.46232
2004,SP,NEVES PAULISTA,PFL,OCTAVIO MARTINS GARCIA FILHO,0.59106
2004,SP,NOVA ODESSA,PDT,MANOEL SAMARTIN,0.64139
2004,SP,NOVA ALIANCA,PSDB,AUGUSTO DONIZETTI FAJAN,1
2004,SP,NANTES,PTB,MARCOS VEN?CIO ZAGO DE OLIVEIRA,0.53597
2004,SP,MONTE CASTELO,PMDB,ODAIR SILIS,0.52107
2004,SP,MONTE MOR,PSDB,RODRIGO MAIA SANTOS,0.59723
2004,SP,MONCOES,PMDB,VALTOLINO VALDIR MARIA ALVES,0.50325
2004,SP,NOVA GUATAPORANGA,PSDB,POLICARPO SANTOS FREIRE,0.62925
2004,SP,NOVA INDEPENDENCIA,PTB,VALDEMIR JOANINI,0.67246
2004,SP,NOVA LUZITANIA,PSDB,LAERTE APARECIDO ROCHA,0.50795
2004,SP,ORINDIUVA,PMDB,DARLEI QUEIROZ DE OLIVEIRA,0.5989
2004,SP,NOVAIS,PL,SILVIO ARRUDA,0.80475
2004,SP,NARANDIBA,PT,GABRIEL VASSILIOS PIPERAS,1
2004,SP,NOVA CANAA PAULISTA,PSDB,CARLOS APARECIDO MARTINES ALVES,0.58003
2004,SP,NATIVIDADE DA SERRA,PPS,JO?O BATISTA DE CARVALHO,0.5061
2004,SP,ONDA VERDE,PL,JO?O CARLOS MACHADO,0.60048
2004,SP,ORIENTE,PL,ANTONIO APARECIDO MORIS,0.56912
2004,SP,OSCAR BRESSANE,PFL,JO?O ANTONIO ALVARES MARTINES,0.51165
2004,SP,OSVALDO CRUZ,PV,WILSON APARECIDO PIGOZZI,0.68464
2004,SP,ORLANDIA,PSDB,OSWALDO RIBEIRO JUNQUEIRA NETO,0.54244
2004,SP,OSASCO,PT,EMIDIO PEREIRA DE SOUZA,0.87206
2004,SP,NOVO HORIZONTE,PPS,TOSHIO TOYOTA,0.45724
2004,SP,NOVA CASTILHO,PSDB,ROBERTO LOPES,0.51619
2004,SP,NOVA EUROPA,PSDB,SEBASTI?O SANTO CACHETA,0.6125
2004,SP,NAZARE PAULISTA,PFL,MARIO ANTONIO PINHEIRO,0.73045
2004,SP,NOVA GRANADA,PT,APARECIDO DONIZETE MARTELI,0.48516
2004,SP,PALESTINA,PMDB,UGILTON CESAR DE MORAES GARCIA,0.64328
2004,SP,PALMEIRA D OESTE,PL,JOSê CESAR MONTANARI,0.59509
2004,SP,OURINHOS,PSDB,TOSHIO MISATO,0.37839
2004,SP,NUPORANGA,PTB,ARISTIDES SILVA GOES,0.60026
2004,SP,OCAUCU,PSDB,DORIVAL MARZOLA,0.5661
2004,SP,PARAISO,PP,GILBERTO GALBEIRO,1
2004,SP,PARANAPANEMA,PMDB,JO?O CARLOS LUZ RAVACCI MENCK,0.42456
2004,SP,PALMARES PAULISTA,PPS,SUELY JULIATTI ROVERI SANT'ANNA,0.48028
2004,SP,PALMITAL,PL,REINALDO CUSTODIO DA SILVA,0.57292
2004,SP,PARDINHO,PL,JOSE FRANCISCO DA ROCHA OLIVEIRA,0.54089
2004,SP,PANORAMA,PSDB,JOSê MILANEZ J?NIOR,0.5557
2004,SP,OLEO,PSB,RUBENS ESTEVES ROQUE,0.42324
2004,SP,OLIMPIA,PMDB,LUIZ FERNANDO CARNEIRO,0.51835
2004,SP,PACAEMBU,PTB,CHIDETO TODA,0.56314
2004,SP,PARANAPUA,PT,CLAUDIO PEREIRA DA SILVA,0.53797
2004,SP,PARAPUA,PRP,ANTONIO ALVES DA SILVA,0.69837
2004,SP,PAULISTANIA,PMDB,HELIO JOSE FERREIRA DO NASCIMENTO,0.71283
2004,SP,PAULO DE FARIA,PSDB,LUIZ DESIDERIO BORGES,0.7051
2004,SP,OURO VERDE,PSDB,ALMERINDO DA SILVA,0.55197
2004,SP,PEDERNEIRAS,PV,IVANA MARIA BERTOLINI CAMARINHA,1
2004,SP,PARIQUERA-ACU,PSL,ZILDO WACH,0.66223
2004,SP,PARAIBUNA,PSDB,LUIZ NORBERTO COLLAZZI LOUREIRO,0.53523
2004,SP,OUROESTE,PTB,NELSON PINHEL,0.74659
2004,SP,PAULINIA,PMDB,EDSON MOURA,0.38956
2004,SP,PEDREIRA,PSB,HAMILTON BERNARDES JUNIOR,0.43246
2004,SP,PIACATU,PFL,EUCLASIO GARRUTTI,0.39316
2004,SP,PEDRINHAS PAULISTA,PSDB,GIACOMO DI RAIMO,0.59317
2004,SP,PEDRO DE TOLEDO,PTB,EUL?LIO ILEK,0.52391
2004,SP,PENAPOLIS,PT,JOAO LUIS DOS SANTOS,1
2004,SP,PIQUEROBI,PSDB,JOSE ADIVALDO MORENO GIACOMELLI,0.49879
2004,SP,PEREIRA BARRETO,PSDB,DAGOBERTO DE CAMPOS,0.45533
2004,SP,PARAGUACU PAULISTA,PSDB,CARLOS ARRUDA GARMS,1
2004,SP,PARISI,PFL,IVAIR GONÄALVES DOS SANTOS,0.46598
2004,SP,PATROCINIO PAULISTA,PT,JOSê MAURO BARCELLOS,0.65441
2004,SP,PAULICEIA,PSDB,RONNEY ANTONIO FERREIRA,1
2004,SP,PINDORAMA,PFL,NELSON TRABUCO,0.60464
2004,SP,PIRACAIA,PMDB,TEREZINHA DAS GRAÄAS SILVEIRA PEÄANHA,0.35378
2004,SP,PIRANGI,PSDB,LUIZ CARLOS DE MORAES,0.52532
2004,SP,PINDAMONHANGABA,PPS,JO?O ANTONIO SALGADO RIBEIRO,0.51365
2004,SP,PINHALZINHO,PSDB,BENEDITO APARECIDO DE LIMA,0.38303
2004,SP,PIQUETE,PMDB,OTACILIO RODRIGUES DA SILVA,1
2004,SP,PIRACICABA,PSDB,BARJAS NEGRI,0.3956
2004,SP,PEDRA BELA,PSDB,JOSE RONALDO LEME,0.61279
2004,SP,PEREIRAS,PFL,FL?VIO PASCHOAL,0.53311
2004,SP,PEDRANOPOLIS,PSDB,SIDNEI DE S?,0.56337
2004,SP,PEDREGULHO,PSDB,DIRCEU POLO,0.34663
2004,SP,PIEDADE,PSDB,JOSê TADEU DE RESENDE,0.52616
2004,SP,PILAR DO SUL,PSDB,LUIZ HENRIQUE DE CARVALHO,0.4246
2004,SP,MIRACATU,PSDB,MIYOJI KAYO,0.5707
2004,SP,MIRA ESTRELA,PL,ANTONIO CARLOS MACARR?O DO PRADO,0.73545
2004,SP,POA,PTB,CARLOS ROBERTO MARQUES DA SILVA,0.60875
2004,SP,PONGAI,PPS,ALCIDES NAVARRO,0.46949
2004,SP,PIRAPOZINHO,PTB,SêRGIO PINAFFI,0.58357
2004,SP,PONTALINDA,PMDB,GUEDES MARQUES CARDOSO,0.40166
2004,SP,PONTES GESTAL,PSDB,CIRO ANTONIO LONGO,0.51983
2004,SP,POPULINA,PP,MARIA REGINA SALMAZO CUST?DIO,0.44593
2004,SP,PORANGABA,PSDB,BENEDITO MACHADO NETO,0.70821
2004,SP,PLANALTO,PSDB,SILVIO CESAR MOREIRA CHAVES,0.50803
2004,SP,PORTO FELIZ,PT,CLAUDIO MAFFEI,0.47499
2004,SP,PORTO FERREIRA,PT,MAURICIO SPONTON RASI,0.54195
2004,SP,PRATANIA,PL,GILBERTO ANTONIO VIEIRA DA MAIA,0.77253
2004,SP,PONTAL,PTB,ANTONIO LUIZ GARNICA,0.58746
2004,SP,POTIM,PTB,GILBERTO VICENTE DO CARMO,0.51428
2004,SP,PRACINHA,PMDB,JAIR EVANGELISTA,0.55803
2004,SP,POLONI,PSB,JOSê ALECIO,0.57901
2004,SP,PRESIDENTE BERNARDES,PFL,HELIO DOS SANTOS MAZZO,0.56897
2004,SP,POTIRENDABA,PP,CARLOS ADALBERTO RODRIGUES,0.51108
2004,SP,PRESIDENTE PRUDENTE,PTB,AGRIPINO DE OLIVEIRA LIMA FILHO,0.56977
2004,SP,PRADOPOLIS,PSDB,ANTONIO CARLOS CAMPOS ROSSI,0.53792
2004,SP,PRAIA GRANDE,PSDB,ALBERTO PEREIRA  MOURAO,0.42856
2004,SP,PRESIDENTE VENCESLAU,PT,ANGELO CESAR MALACRIDA,0.38229
2004,SP,RANCHARIA,PSDB,ALBERTO CESAR CENTEIO DE ARA?JO,0.53009
2004,SP,PROMISSAO,PV,GERALDO CHAVES BARBOSA,0.53186
2004,SP,REGENTE FEIJO,PTB,MARCO ANTONIO PEREIRA DA ROCHA,0.54878
2004,SP,PRESIDENTE ALVES,PT,SANDRA REGINA SCLAUZER DE ANDRADE,0.70748
2004,SP,QUADRA,PSDB,OSCAR DIAS DA ROSA,0.62449
2004,SP,PRESIDENTE EPITACIO,PL,JOSE ANTONIO FURLAN,0.5676
2004,SP,RIBEIRAO BONITO,PPS,RUBENS GAYOSO JUNIOR,0.47554
2004,SP,REDENCAO DA SERRA,PSDB,THOMAZ GONÄALVES DIAS,0.51277
2004,SP,RIBEIRAO CORRENTE,PT,AIRTON LUIZ MONTANHER,0.57579
2004,SP,QUATA,PDT,MARCELO DE SOUZA PECCHIO,0.66397
2004,SP,QUEIROZ,PSDB,CêSAR BARALDO DE BARROS,0.50134
2004,SP,REGISTRO,PMDB,CLOVIS VIEIRA MENDES,0.47108
2004,SP,QUELUZ,PSDB,MARIO FABRI FILHO,0.84369
2004,SP,QUINTANA,PMDB,ULISSES LIC?RIO,0.55072
2004,SP,RESTINGA,PMDB,AMARILDO TOMAS DO NASCIMENTO,0.69818
2004,SP,RAFARD,PDT,VICENTE SAMPAIO DE ALMEIDA PRADO JUNIOR,0.54007
2004,SP,RIBEIRA,PSDB,JONAS DIAS BATISTA,0.73777
2004,SP,RIBEIRAO BRANCO,PT,SANDRO ROGêRIO SALA,0.5469
2004,SP,RIBEIRAO GRANDE,PSDB,ELIANA DOS SANTOS SILVA,0.56177
2004,SP,REGINOPOLIS,PSDB,CLAUDEMIRO UNDICIATTI,1
2004,SP,RIBEIRAO PIRES,PV,CLOVIS VOLPI,1
2004,SP,RIBEIRAO PRETO,PSDB,WELSON GASPARINI,0.48001
2004,SP,RIO GRANDE DA SERRA,PSDB,ADLER ALFREDO JARDIM TEIXEIRA,0.53172
2004,SP,RIBEIRAO DO SUL,PSB,JOSE CARLOS DE OLIVEIRA MARTINS,0.38974
2004,SP,RIBEIRAO DOS INDIOS,PFL,JOSE AMAURI LENZONI,0.56648
2004,SP,RIFAINA,PMDB,HUGO CESAR LOURENÄO',0.56282
2004,SP,RINOPOLIS,PSDB,ANTONIO PAULO DOS REIS,0.63749
2004,SP,RIO CLARO,PFL,DERMEVAL DA FONSECA NEVOEIRO JUNIOR,0.7235
2004,SP,RIO DAS PEDRAS,PSB,MARCOS BUZETTO,0.40523
2004,SP,SAGRES,PSDB,GILMAR RODRIGUES DA SILVA JUNIOR,0.63385
2004,SP,SALES,PFL,GENIVALDO DE BRITO CHAVES,0.48692
2004,SP,RINCAO,PSDB,THEREZINHA IGNEZ SERVIDONI,0.58313
2004,SP,RIOLANDIA,PSB,MAURILIO VIANA DA SILVA,0.46341
2004,SP,RIVERSUL,PHS,MARCELINO JOSê BIGLIA,0.62249
2004,SP,RUBINEIA,PMDB,APARECIDO GOULART,0.50934
2004,SP,SABINO,PSDB,GILMAR JOSE SIVIERO,0.50655
2004,SP,SALESOPOLIS,PL,BENEDITO RAFAEL DA SILVA,0.86491
2004,SP,ROSANA,PFL,JURANDIR PINHEIRO,0.46431
2004,SP,ROSEIRA,PPS,MARCOS DE OLIVEIRA GALV?O,0.60603
2004,SP,RUBIACEA,PMDB,WILSON DE NOVAIS,0.79849
2004,SP,SALTO DE PIRAPORA,PDT,JOEL DAVID HADDAD,0.48011
2004,SP,SALTO GRANDE,PMDB,WALDEMAR CORREA,0.36153
2004,SP,SANDOVALINA,PMDB,DIVALDO PEREIRA DE OLIVEIRA,0.34082
2004,SP,SALMORAO,PFL,SANDRA ISABEL PARRA MARTINEZ LIMA,0.44883
2004,SP,SALTINHO,PPS,WANDERLEI MOACYR TORREZAN,0.60226
2004,SP,SANTA ALBERTINA,PMDB,ANTONIO PAVARINI DE MATOS,0.93553
2004,SP,SANTA BARBARA D OESTE,PSDB,JOSê MARIA DE ARA?JO J?NIOR,0.59957
2004,SP,SALTO,PDT,JOSê GERALDO GARCIA,0.5037
2004,SP,SALES OLIVEIRA,PT,JO?O JEREMIAS GARCIA NETO,0.61874
2004,SP,SANTA BRANCA,PP,MARCILIO PEREIRA CAMPOS FILHO,0.46602
2004,SP,SANTA ADELIA,PMDB,DORIVAL MONTEIRO DO AMARAL,0.53197
2004,SP,SANTA CRUZ DAS PALMEIRAS,PT,GILCIMAR DANTAS,0.69482
2004,SP,SANTA ERNESTINA,PTB,JOSE CARLOS SIM?O,0.59849
2004,SP,SANTA FE DO SUL,PMDB,ITAMAR FRANCISCO MACHADO BORGES,0.47861
2004,SP,SANTA RITA DO PASSA QUATRO,PFL,AGENOR MAURO ZORZI,0.49915
2004,SP,SANTA GERTRUDES,PMDB,VALTIMIR RIBEIR?O,0.56653
2004,SP,SANTA CLARA D OESTE,PL,GABRIEL DOS SANTOS FERNANDES MOLINA,1
2004,SP,SANTA CRUZ DA CONCEICAO,PSDB,JAIR CAPODIFOGLIO,0.61012
2004,SP,SANTA CRUZ DA ESPERANCA,PSDB,JAIME LEONEL DE ASSIS,0.36462
2004,SP,SANTA LUCIA,PHS,ANTONIO CARLOS ABUABUD JUNIOR,0.34471
2004,SP,SANTA CRUZ DO RIO PARDO,PSDB,ADILSON DONIZETI MIRA,0.54349
2004,SP,SANTA MARIA DA SERRA,PSDB,ERCIDIO DONIZETE MARIANO,0.6912
2004,SP,SANTA MERCEDES,PFL,LAURO SORITA,1
2004,SP,SANTA RITA D OESTE,PFL,CASSIO GIANINI,0.46121
2004,SP,SANTA ROSA DE VITERBO,PSDB,LUIS FERNANDO GASPERINI,0.47445
2004,SP,SANTA ISABEL,PSDB,HêLIO BUSCARIOLI,0.61218
2004,SP,SANTA SALETE,PFL,OSVALDENIR RIZZATO,0.5324
2004,SP,SANTO ANASTACIO,PMDB,ROBERTO VOLPE,0.67057
2004,SP,SANTO ANDRE,PT,JO?O AVAMILENO,0.4674
2004,SP,SANTO ANTONIO DO JARDIM,PFL,LUIZ CLAUDIO TRINCHA,0.51401
2004,SP,SANTANA DA PONTE PENSA,PTB,SEBASTIAO CHIARETI ORTEGA,0.74993
2004,SP,SANTANA DE PARNAIBA,PFL,JOSE BENEDITO PEREIRA FERNANDES,0.55991
